"Yr","Player","PlayerID","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
1998,"Robert Pack","packro01","PG",28,"DAL",12,292,9,0.413,0.061,0.367,3,10.1,6.5,23.5,3.7,0.2,25,23.8,-0.9,0.3,-0.6,-0.093,-4.7,-0.1,-4.9,-0.2
1998,"Anthony Parker","parkean01","SG",22,"PHI",37,196,14,0.501,0.444,0.317,4.7,10.6,7.6,16.4,3,1.1,13.3,19,0.2,0.2,0.4,0.088,0,1,1,0.1
1998,"Cherokee Parks","parksch02","C",25,"MIN",79,1703,13.6,0.533,0.002,0.376,9.4,19.6,14.6,4.7,1.1,3.6,11.2,15.4,2,1.8,3.8,0.108,-2.1,-0.2,-2.3,-0.1
1998,"Gary Payton*","paytoga01","PG",29,"SEA",82,3145,21.6,0.544,0.311,0.293,3,11.2,7.1,36.7,3.1,0.4,13.7,24.6,8.5,4,12.5,0.19,4.4,0.7,5.1,5.7
1998,"Anthony Peeler","peelean01","SG",28,"TOT",38,1193,15,0.532,0.298,0.112,3.6,8.1,5.9,18.3,2.7,0.4,10.4,18.3,1.8,0.7,2.5,0.1,0.6,0.6,1.2,1
1998,"Will Perdue","perduwi01","C",32,"SAS",79,1491,14.8,0.557,0.003,0.451,14.6,26.1,20.7,6.1,0.8,2.4,18.6,13.7,1.5,3.2,4.7,0.151,-0.6,0.8,0.2,0.8
1998,"Sam Perkins","perkisa01","PF",36,"SEA",81,1675,13.6,0.55,0.471,0.272,3.9,14.2,9.1,10.3,2,1.3,10.5,16.3,2.6,2,4.5,0.129,0.9,0.5,1.4,1.4
1998,"Elliot Perry","perryel01","PG",28,"MIL",81,1752,11.5,0.485,0.089,0.194,1.5,6.1,3.8,22.1,2.7,0.1,17.4,19.2,0,1.3,1.3,0.035,-2.3,0,-2.2,-0.1
1998,"Chuck Person","persoch01","PF",33,"SAS",61,1455,8.3,0.494,0.693,0.093,1.4,13.9,8.1,9.3,1.1,0.5,13.9,15.5,-0.1,2.1,2.1,0.068,-2.1,0.5,-1.6,0.1
1998,"Wesley Person","persowe01","SG",26,"CLE",82,3198,15.1,0.583,0.467,0.178,2.5,11.3,7,10.3,2.2,1.2,9.6,16.5,5.3,5,10.3,0.155,2.4,1.4,3.8,4.7
1998,"Bobby Phills","phillbo01","SG",28,"CHH",62,1887,12.5,0.523,0.207,0.254,3.8,10,6.9,16,2.3,0.7,15,17.7,1.5,1.7,3.2,0.081,-0.9,0.4,-0.5,0.7
1998,"Eric Piatkowski","piatker01","SG",27,"LAC",67,1740,15.5,0.591,0.456,0.299,4.5,11,7.7,8.2,1.5,0.5,11.1,18.4,3.8,0.1,3.9,0.108,1.8,-1.7,0.2,0.9
1998,"Ricky Pierce","piercri01","SG",38,"MIL",39,442,9.8,0.455,0.091,0.364,5.2,7.2,6.2,12.5,1.1,0,11.2,19.3,0.1,0.2,0.3,0.033,-1.5,-1.3,-2.8,-0.1
1998,"Scottie Pippen*","pippesc01","SF",32,"CHI",44,1652,20.4,0.533,0.273,0.274,3.7,12.1,7.9,26.5,2.6,1.9,12.1,24.4,3.7,3,6.6,0.193,3.3,1.6,5,2.9
1998,"Scot Pollard","pollasc01","C",22,"DET",33,317,13.3,0.555,0,0.329,12.7,15.1,13.9,4.7,1.4,2.4,13,13.5,0.5,0.4,0.9,0.141,-1.5,-0.4,-2,0
1998,"Olden Polynice","polynol01","C",33,"SAC",70,1458,14.7,0.464,0.002,0.212,12.9,20.8,16.8,12.7,1.3,2.1,14.2,21.1,-0.1,1.6,1.5,0.049,-1.6,-0.9,-2.5,-0.2
1998,"Mark Pope","popema01","SF",25,"IND",28,193,3.4,0.402,0.073,0.415,5.9,10.1,8.1,5.5,0.8,2.2,17.1,14.4,-0.2,0.2,0,-0.003,-7.2,-0.5,-7.7,-0.3
1998,"Terry Porter","portete01","PG",34,"MIN",82,1786,17.3,0.586,0.404,0.338,2.4,8.2,5.3,23.5,1.8,0.6,13.6,19.1,4.3,0.9,5.2,0.139,2.9,-0.4,2.4,2
1998,"Vitaly Potapenko","potapvi01","C",22,"CLE",80,1412,11,0.517,0.002,0.295,9.7,17.4,13.6,7.4,1,1.5,19.3,22.4,-0.7,2.2,1.5,0.052,-3.7,-0.4,-4.1,-0.8
1998,"Brent Price","pricebr01","PG",29,"HOU",72,1332,10.9,0.575,0.603,0.316,3.3,6.1,4.8,22.3,2.1,0.2,23.9,15.8,1.2,0.4,1.6,0.059,-1.1,-0.9,-2,0
1998,"Mark Price","pricema01","PG",33,"ORL",63,1430,14.9,0.518,0.292,0.194,1.9,8.8,5.3,38.6,2,0.3,21.9,23.7,0.5,1.3,1.7,0.058,0.8,-1.2,-0.4,0.6
1998,"Theo Ratliff","ratlith01","C",24,"TOT",82,2447,16.2,0.561,0,0.471,10.4,15.6,12.9,3.9,1.1,7.9,13.9,15.5,3.4,3.4,6.7,0.132,-0.9,1.8,0.9,1.8
1998,"Eldridge Recasner","recasel01","SG",30,"ATL",59,1454,13,0.563,0.327,0.175,2.7,8.6,5.7,13.8,1.5,0,15.8,18.4,1.9,1,2.9,0.095,0.5,-1,-0.4,0.6
1998,"Bryant Reeves","reevebr01","C",24,"VAN",74,2527,17.3,0.559,0.004,0.336,9,17.7,13.3,10.9,0.8,2.2,12.6,21.8,4.3,0.6,4.9,0.093,0.5,-1.6,-1.1,0.5
1998,"Khalid Reeves","reevekh01","PG",25,"DAL",82,1950,13.1,0.522,0.256,0.359,3,7.6,5.3,19.8,2.2,0.4,15.9,19.2,1.5,1,2.5,0.062,-1.5,-0.4,-1.9,0
1998,"Don Reid","reiddo01","PF",24,"DET",68,994,11.4,0.574,0,0.403,9.2,11.8,10.5,4.2,1.4,4.2,11.9,11,1.5,1.3,2.8,0.135,-2.5,1.5,-1.1,0.2
1998,"J.R. Reid","reidjr01","PF",29,"CHH",79,1109,11.3,0.517,0.025,0.384,7.9,14.9,11.4,7.4,1.7,1.3,14.9,18.2,0.6,1.1,1.8,0.076,-3,-0.4,-3.3,-0.4
1998,"Shawn Respert","respesh01","SG",25,"TOT",57,911,12.3,0.53,0.317,0.208,4.4,8,6.1,11.3,1.9,0.1,13,17.9,0.8,0,0.8,0.045,-1.1,-2.1,-3.2,-0.3
1998,"Rodrick Rhodes","rhodero01","SF",24,"HOU",58,1070,7.7,0.439,0.026,0.59,3.1,4.6,3.9,16.1,3.1,0.7,20.2,20.4,-1.5,0.6,-0.9,-0.04,-5.1,-0.4,-5.5,-0.9
1998,"Glen Rice","ricegl01","SF",30,"CHH",82,3295,17.4,0.568,0.216,0.364,3.3,9.6,6.5,9.9,1.3,0.5,10.2,25.1,7.4,2,9.3,0.136,2.4,-1.6,0.9,2.4
1998,"Pooh Richardson","richapo01","PG",31,"LAC",69,1252,10.3,0.411,0.171,0.129,1.5,7.2,4.4,28.1,1.8,0.2,13.3,14.4,0.3,-0.1,0.2,0.006,-2.3,-1.6,-3.9,-0.6
1998,"Mitch Richmond*","richmmi01","SG",32,"SAC",70,2569,20.4,0.569,0.274,0.386,2.1,7.9,5,20.2,1.8,0.4,11.3,27.8,6.6,1.3,7.9,0.148,4.4,-0.8,3.6,3.7
1998,"Isaiah Rider","rideris01","SG",26,"POR",74,2786,15.2,0.514,0.323,0.205,4.3,10,7.2,15.7,1.1,0.5,11.6,26.1,3.2,2.5,5.8,0.099,1.3,-1.2,0.1,1.5
1998,"Eric Riley","rileyer01","C",27,"DAL",39,544,11.2,0.461,0.007,0.267,8.6,18.8,13.6,6.5,1.5,5.9,19.7,15.8,-0.4,0.7,0.3,0.029,-5.5,1,-4.4,-0.3
1998,"Stanley Roberts","roberst01","C",27,"MIN",74,1328,11.9,0.503,0,0.404,9.4,21.5,15.5,3.1,0.9,3.8,13.3,17.5,0.3,1.5,1.8,0.064,-3.8,-0.3,-4.1,-0.7
1998,"Chris Robinson","robinch01","SG",23,"TOT",35,414,9.1,0.447,0.379,0.092,2.4,10.2,6.2,15.8,2.4,0.7,15.4,23,-0.5,0.2,-0.3,-0.034,-3.8,-1.3,-5.1,-0.3
1998,"Clifford Robinson","robincl02","SF",31,"PHO",80,2359,17.4,0.538,0.094,0.402,7.7,12.5,10.1,11.9,2,2.8,11.7,22.9,3.6,3.5,7.1,0.144,0.4,0.7,1.1,1.8
1998,"David Robinson*","robinda01","C",32,"SAS",73,2457,27.8,0.581,0.004,0.62,12,23.7,18.2,15.9,1.4,5.5,13,29.7,7.8,6,13.8,0.269,5.4,2.9,8.3,6.3
1998,"Glenn Robinson","robingl01","SF",25,"MIL",56,2294,16.8,0.522,0.057,0.234,4.3,12.1,8.2,13.8,1.6,1.1,13.8,28.9,1.3,1.8,3.1,0.065,1.2,-1.2,0,1.1
1998,"James Robinson","robinja02","PG",27,"LAC",70,1231,12.4,0.494,0.449,0.214,3.4,6.9,5.1,18.8,1.6,0.5,15,23.3,0.3,-0.1,0.2,0.007,-0.4,-2.6,-3,-0.3
1998,"Larry Robinson","robinla01","SF",30,"VAN",6,41,15.8,0.428,0.316,0.105,5.6,28,16.8,4,5.1,0,9.1,23.7,0,0.1,0,0.033,-0.8,-1.6,-2.4,0
1998,"Dennis Rodman*","rodmade01","PF",36,"CHI",80,2856,12.4,0.459,0.064,0.308,16.8,31.4,24.1,11.2,0.9,0.5,26.4,8.7,1.9,5.9,7.8,0.131,-0.7,0.5,-0.2,1.3
1998,"Carlos Rogers","rogerca01","PF",26,"TOT",21,376,12.7,0.533,0.022,0.352,10.1,9.9,10,7.7,1.4,1.5,11.8,13.9,0.5,0,0.5,0.064,-1,-1.7,-2.7,-0.1
1998,"Rodney Rogers","rogerro01","SF",26,"LAC",76,2499,15.8,0.532,0.227,0.351,7,12.4,9.7,14.2,1.9,1,15.2,22.6,2.6,0.7,3.3,0.063,0.6,-1.5,-0.9,0.7
1998,"Roy Rogers","rogerro02","PF",24,"TOT",15,106,5.4,0.362,0,0.24,8.1,10.5,9.1,2.8,1.5,5.6,15.3,13.4,-0.2,0.1,-0.1,-0.047,-6.5,-2.3,-8.8,-0.2
1998,"Sean Rooks","rooksse01","C",28,"LAL",41,425,13.4,0.512,0,0.782,12.6,18.7,15.7,8.2,0.2,3.7,12.3,16,0.7,0.5,1.1,0.13,-2.3,-0.7,-3,-0.1
1998,"Jalen Rose","roseja01","SF",25,"IND",82,1706,14.1,0.545,0.12,0.376,2.1,11.2,6.9,16,1.8,0.6,15.7,23.4,1.1,2.2,3.3,0.092,-0.9,0.4,-0.6,0.6
1998,"Malik Rose","rosema01","PF",23,"SAS",53,429,10.1,0.485,0.022,0.449,11.5,12.6,12.1,7.5,2.7,1.2,21.3,22.6,-0.4,0.8,0.4,0.044,-5.3,0.6,-4.8,-0.3
1998,"Donald Royal","royaldo01","SF",31,"TOT",31,323,8.3,0.473,0,0.478,6.8,8.5,7.6,7.9,1.2,0.2,10.7,13.4,0.3,0.2,0.4,0.065,-2.9,-1.1,-4,-0.2
1998,"Clifford Rozier","roziecl01","C",25,"MIN",6,30,-1.7,0.466,0,0.167,11.5,11.2,11.4,0,0,0,38.3,15.5,-0.1,0,-0.1,-0.14,-11.7,-3.9,-15.5,-0.1
1998,"Bryon Russell","russebr01","SF",27,"UTA",82,2219,12.9,0.57,0.408,0.53,4.7,13,9.1,7,2.2,1,11.1,15.2,3.8,2.2,6,0.13,0.3,0.4,0.8,1.6
1998,"Arvydas Sabonis*","sabonar01","C",33,"POR",73,2333,20.9,0.581,0.139,0.49,7.7,27.9,18.2,16.9,1.5,2.5,15.9,23.2,5.1,4.6,9.7,0.2,2.2,2.2,4.4,3.8
1998,"Kevin Salvadori","salvake01","C",27,"SAC",16,87,2.1,0.16,0,0.462,6.3,19.7,12.8,4.7,0,8.6,24.2,10.5,-0.3,0.1,-0.2,-0.099,-9.3,1,-8.3,-0.1
1998,"Danny Schayes","schayda01","C",38,"ORL",74,1272,10.9,0.479,0,0.321,8.8,13.7,11.2,6,1.5,1.9,12.6,17.5,0.6,1.4,2,0.076,-3.6,0.3,-3.3,-0.4
1998,"Detlef Schrempf","schrede01","SF",35,"SEA",78,2742,18.7,0.585,0.164,0.392,6,17.9,12.1,20.3,1.2,0.5,13.8,20.6,7.5,2.9,10.4,0.182,3,-0.1,2.9,3.4
1998,"Dennis Scott","scottde01","SF",29,"TOT",81,2290,12.1,0.502,0.413,0.157,2.3,9.9,6.1,11.3,1.2,1.2,10.5,19.7,1.1,1.3,2.4,0.05,-0.1,-1,-1.1,0.5
1998,"Shawnelle Scott","scottsh01","C",25,"CLE",41,188,10.6,0.501,0,0.5,13.3,25.1,19.3,6.8,1.7,3.2,18.5,13.2,0.1,0.4,0.5,0.132,-4.5,2,-2.5,0
1998,"Shea Seals","sealssh01","SG",22,"LAL",4,9,4.9,0.205,0.375,0.5,38.7,12.3,25.1,0,5.7,0,0,47.8,-0.1,0,-0.1,-0.27,-10.2,-7.2,-17.5,0
1998,"Malik Sealy","sealyma01","SF",27,"DET",77,1641,12.8,0.505,0.081,0.36,3.5,12.5,7.9,10.4,2.2,0.9,11.9,18.8,1.2,2,3.2,0.093,-1.5,0.9,-0.6,0.6
1998,"Rony Seikaly","seikaro01","C",32,"TOT",56,1636,15,0.514,0.003,0.573,10.2,18.2,14.1,8.5,0.9,1.9,16.8,24.3,0.9,1.9,2.7,0.08,-1,-0.9,-1.9,0.1
1998,"God Shammgod","shammgo01","PG",21,"WAS",20,146,9.2,0.428,0.034,0.517,1.5,4,2.7,38.1,2.5,0.5,22.8,28.1,-0.3,0.1,-0.1,-0.049,-4.5,-1.8,-6.2,-0.2
1998,"Brian Shaw","shawbr01","PG",31,"TOT",59,1530,9.1,0.397,0.213,0.117,2.6,13,7.7,27.7,1.7,0.8,17.4,16.3,-1.2,1.3,0.1,0.002,-3.6,0.3,-3.3,-0.5
1998,"Dickey Simpkins","simpkdi01","PF",25,"TOT",40,433,10.6,0.551,0.022,0.787,6.7,13,9.8,12,1.1,0.8,21.1,15.5,0.1,0.5,0.6,0.068,-3.1,0.1,-3,-0.1
1998,"Reggie Slater","slatere01","PF",27,"TOR",78,1662,12.4,0.52,0,0.702,8.7,12,10.3,7.2,1.4,1.2,14.5,18.5,1.3,0.1,1.5,0.042,-2.2,-2.5,-4.6,-1.1
1998,"Charles Smith","smithch04","SG",22,"TOT",34,292,9.8,0.458,0.376,0.088,5.2,5.5,5.3,12.6,2.2,1.4,17.2,24,-0.4,0,-0.3,-0.057,-2.6,-2.5,-5.1,-0.2
1998,"Joe Smith","smithjo02","PF",22,"TOT",79,2344,14.4,0.482,0.007,0.274,9.1,12.9,11,7.7,1.4,1.5,11.6,25.4,0.6,2,2.6,0.052,-1.2,-1.2,-2.4,-0.3
1998,"Michael Smith","smithmi02","PF",25,"TOT",48,1053,14.3,0.524,0.005,0.531,12.9,20.2,16.5,12.5,2,1,17.6,12.3,1.3,0.8,2.1,0.096,-0.2,-0.1,-0.3,0.4
1998,"Steve Smith","smithst01","SG",28,"ATL",73,2857,18.8,0.563,0.251,0.413,5.7,7,6.4,18.4,1.4,0.7,11.9,23.9,8.4,1.8,10.2,0.171,3.9,-0.9,3,3.6
1998,"Tony Smith","smithto02","PG",29,"MIL",7,80,6.4,0.369,0.167,0.167,6,4.6,5.3,19.8,3.3,1.8,25.9,19.8,-0.2,0.1,-0.1,-0.088,-4.3,1,-3.3,0
1998,"Rik Smits","smitsri01","C",31,"IND",73,2085,19.9,0.532,0.003,0.231,7.7,20.8,14.6,9.9,1,3,10.5,29.2,2.5,3.6,6.1,0.141,0.6,0.3,0.9,1.6
1998,"Eric Snow","snower01","PG",24,"TOT",64,918,11.7,0.486,0.092,0.386,2.4,7.8,5.1,30.3,3.5,0.4,22.6,13.7,0.3,1,1.3,0.067,-2.8,1.6,-1.2,0.2
1998,"Felton Spencer","spencfe01","C",30,"GSW",68,813,8.5,0.495,0,0.612,11.9,18,14.8,3.2,1.5,3.1,23,11.4,-0.2,1,0.9,0.052,-6.5,0.7,-5.9,-0.8
1998,"Latrell Sprewell","sprewla01","SG",27,"GSW",14,547,15.1,0.47,0.173,0.339,1.3,8.8,5,24.1,1.8,0.6,12.1,28.9,0,0.4,0.4,0.033,0.5,-0.5,0,0.3
1998,"Jerry Stackhouse","stackje01","SG-SF",23,"TOT",79,2545,16.2,0.532,0.2,0.462,4.8,7.5,6.2,17.2,1.9,1.7,16,25.3,2.4,2.3,4.7,0.089,1.2,-0.6,0.5,1.6
1998,"John Starks","starkjo01","SG",32,"NYK",82,2188,14.3,0.504,0.42,0.248,2.6,10,6.3,18.1,1.9,0.2,12,25.6,1.5,3.1,4.6,0.101,0.4,0.3,0.7,1.5
1998,"Joe Stephens","stephjo01","SF",25,"HOU",7,37,17.7,0.441,0.357,0.214,9.7,9.5,9.6,5.7,2.9,0,6.1,40,0,0,0,-0.01,3.4,-3.7,-0.2,0
1998,"Kebu Stewart","stewake01","PF",24,"PHI",15,110,14,0.541,0,0.962,9.3,23.2,16.2,3,2.4,1.3,17.8,18.4,0.1,0.2,0.2,0.098,-1.6,0.1,-1.4,0
1998,"Michael Stewart","stewami01","C",22,"SAC",81,1761,12.9,0.486,0,0.44,12.2,21.9,16.9,5.2,0.9,7.5,18.1,11.9,0.4,2.6,3,0.081,-3.3,1.9,-1.4,0.3
1998,"Bryant Stith","stithbr01","SG",27,"DEN",31,718,9.2,0.447,0.213,0.382,2.4,8.4,5.3,12.1,1.6,0.8,11.8,18.9,-0.2,-0.1,-0.3,-0.018,-2.8,-1.6,-4.4,-0.4
1998,"John Stockton*","stockjo01","PG",35,"UTA",64,1858,21.8,0.628,0.178,0.452,2.5,8.2,5.6,47.8,2.6,0.4,20.8,19.3,6.4,1.6,8,0.206,5.5,0.2,5.6,3.6
1998,"Ed Stokes","stokeed01","C",26,"TOR",4,17,6.4,0.387,0,0.667,6.3,20.6,13.2,8.6,3,8.1,34,15.2,-0.1,0,0,-0.077,-9.8,2.2,-7.6,0
1998,"Damon Stoudamire","stoudda01","PG",24,"TOT",71,2839,16.8,0.503,0.279,0.263,3.4,8.6,5.9,35.1,2.1,0.2,15.5,22.4,3.9,0.8,4.7,0.079,2,-1.9,0.1,1.5
1998,"Erick Strickland","stricer01","SG",24,"DAL",67,1505,9.3,0.429,0.292,0.151,2.5,9.5,6,18.8,2,0.4,15.1,21.3,-1.7,0.8,-0.9,-0.028,-3.8,-1.2,-5,-1.1
1998,"Mark Strickland","stricma01","PF",27,"MIA",51,847,17.4,0.572,0.004,0.305,11.4,17.8,14.7,5.6,1.2,2.9,13.3,19.4,1.5,1.3,2.8,0.157,0.1,0.2,0.2,0.5
1998,"Rod Strickland","stricro02","PG",31,"WAS",76,3020,19.6,0.501,0.042,0.435,4.1,11.4,7.6,43.1,2.2,0.6,16.5,23.7,5.1,3,8.1,0.129,2.8,0.1,2.9,3.7
1998,"Derek Strong","stronde01","PF",29,"ORL",58,1638,16.6,0.497,0.006,0.452,10.7,20.2,15.3,5.8,1,1.1,9.1,22.8,2.5,2,4.4,0.13,0.1,-1.2,-1.1,0.4
1998,"Bob Sura","surabo01","SG",24,"CLE",46,942,9.6,0.463,0.26,0.567,3.3,8.9,6.1,29.4,2.5,0.6,24.4,18.7,-0.7,1.4,0.7,0.036,-2.9,1,-1.9,0
1998,"Å½an Tabak","tabakza01","C",27,"TOT",57,984,9.7,0.464,0.003,0.201,9.2,15.6,12.2,8.1,1.1,2.8,15.6,17.4,-0.4,0.4,0,-0.001,-4.6,-1.3,-6,-1
1998,"Johnny Taylor","taylojo01","SF",23,"ORL",12,108,4.4,0.431,0.054,0.432,4.3,10,7.1,1.6,1.5,1.3,15.4,22.1,-0.2,0.1,-0.1,-0.032,-8,-1.6,-9.6,-0.2
1998,"Maurice Taylor","tayloma01","PF",21,"LAC",71,1513,16.1,0.521,0.001,0.361,8.8,13.5,11.1,6.6,1.2,1.8,12,26.1,1.5,0.3,1.8,0.057,-1.5,-2.4,-3.8,-0.7
1998,"Carl Thomas","thomaca01","SG",28,"TOT",43,426,10.9,0.49,0.421,0.179,2.7,10.4,6.6,7.9,2.6,1.2,10.7,17.9,0.1,0.6,0.7,0.074,-1.6,1.2,-0.3,0.2
1998,"John Thomas","thomajo02","PF",22,"TOT",54,535,9.1,0.552,0,0.478,9.7,13.5,11.5,4.9,2.1,1.7,25.2,14.8,0,0.4,0.4,0.034,-4.7,-0.5,-5.2,-0.4
1998,"Kurt Thomas","thomaku01","PF",25,"DAL",5,73,6.4,0.399,0,0.067,11.9,24.9,18.3,8.4,0.7,0,17.8,35.3,-0.3,0.1,-0.2,-0.161,-11.5,-5.3,-16.8,-0.3
1998,"Tim Thomas","thomati01","SF",20,"PHI",77,1779,14.9,0.538,0.25,0.338,6.9,11.8,9.3,9.3,1.6,0.7,13.1,22.8,2.1,1.3,3.4,0.091,0.7,-1.2,-0.5,0.7
1998,"Brooks Thompson","thompbr01","PG",27,"TOT",30,167,11.2,0.496,0.536,0.143,0.7,10,5.3,26.5,3.2,0.5,21.2,20.9,-0.1,0.3,0.2,0.051,-3.2,1.3,-1.9,0
1998,"Otis Thorpe","thorpot01","PF",35,"TOT",74,2197,13.4,0.515,0.008,0.385,7.8,20.1,13.9,16.3,1.1,0.9,17.2,17.8,1.4,1.1,2.5,0.055,-1.3,-0.7,-2.1,0
1998,"Gary Trent","trentga01","PF",23,"TOT",54,1360,16.2,0.527,0.024,0.42,10.5,17.9,14.3,9.6,1.4,1.4,13.6,22.8,1.6,1.6,3.1,0.11,-0.2,-0.6,-0.8,0.4
1998,"Nick Van Exel","vanexni01","PG",26,"LAL",64,2053,17.8,0.538,0.425,0.231,1.8,8.8,5.3,33.5,1.6,0.2,11.3,19.8,5.6,1.5,7.1,0.166,3.7,-1,2.7,2.4
1998,"Keith Van Horn","vanhoke01","PF",22,"NJN",62,2325,15.7,0.516,0.214,0.291,6.6,14.1,10.1,7.9,1.5,0.8,12.2,25.2,3.2,1.6,4.8,0.098,0.7,-1.6,-0.8,0.7
1998,"David Vaughn","vaughda02","PF",24,"TOT",40,489,11.4,0.48,0.007,0.318,11.4,23.1,17,7,1.6,1.4,19.2,18.6,-0.2,0.6,0.4,0.04,-4.2,-0.5,-4.8,-0.4
1998,"Jacque Vaughn","vaughja01","PG",22,"UTA",45,419,6.9,0.457,0.066,0.557,1.3,9.5,5.6,30.8,1.2,0.2,26.9,23,-0.6,0.2,-0.4,-0.048,-5.1,-2.4,-7.6,-0.6
1998,"Loy Vaught","vaughlo01","PF",29,"LAC",10,265,7.8,0.428,0.024,0.095,6.8,21.2,14,4.4,0.8,0.5,12.9,16.8,-0.2,0.1,-0.2,-0.029,-4.5,-2.6,-7.1,-0.3
1998,"Stojko VrankoviÄ‡","vrankst01","C",34,"LAC",65,996,9.4,0.454,0,0.349,8,22.1,15,5.5,0.6,4.4,17.7,11.6,-0.2,0.6,0.4,0.02,-3.9,0,-3.9,-0.5
1998,"Antoine Walker","walkean02","PF",21,"BOS",82,3268,17.8,0.481,0.171,0.277,9,22.3,15.1,15.4,2.2,1.4,13.2,29.2,0.8,4,4.7,0.07,1.6,-1,0.6,2.2
1998,"Samaki Walker","walkesa01","PF",21,"DAL",41,1027,14.4,0.502,0.003,0.302,10.2,22.8,16.4,4.1,1.6,2.7,14.4,18.9,0.1,1.3,1.4,0.067,-2.8,-0.6,-3.4,-0.4
1998,"Ben Wallace*","wallabe01","C",23,"WAS",67,1124,13.4,0.495,0,0.598,11,22.2,16.4,2.3,2.8,4.6,11.9,9.3,0.8,2.2,2.9,0.125,-1.6,2.3,0.7,0.8
1998,"John Wallace","wallajo01","SF",23,"TOR",82,2361,14.8,0.518,0.002,0.299,5.3,12.6,8.9,8.5,1.4,2.9,13.4,23.8,1.1,0.5,1.5,0.031,-1.1,-1.9,-3,-0.6
1998,"Rasheed Wallace","wallara01","PF",23,"POR",77,2896,14.9,0.564,0.045,0.318,5.5,13.4,9.6,11.9,1.4,2.2,14.3,18.2,3.8,3.8,7.6,0.125,0.1,1.1,1.2,2.4
1998,"Rex Walters","waltere01","SG",27,"TOT",38,235,11.8,0.612,0.415,0.528,2.5,9.2,5.9,24.1,1.8,0.3,29.2,17.9,0.2,0.2,0.4,0.073,-1.6,0,-1.6,0
1998,"Charlie Ward","wardch01","PG",27,"NYK",82,2317,15.6,0.567,0.417,0.219,1.7,12.6,7.1,32.4,3.4,1.2,23.6,15,2.6,4.5,7.1,0.148,0.7,3.4,4.1,3.6
1998,"Eric Washington","washier01","SG",23,"DEN",66,1539,9.6,0.478,0.275,0.167,3.5,6.3,4.9,9.3,1.8,1.2,11.9,17.9,-0.1,-0.2,-0.3,-0.008,-2.3,-1.7,-4.1,-0.8
1998,"Clarence Weatherspoon","weathcl01","PF",27,"TOT",79,2325,14,0.504,0,0.456,9.3,19.3,14.2,6.4,1.9,2.3,14,16.2,1.5,3,4.5,0.093,-1.2,0.3,-0.8,0.7
1998,"Spud Webb","webbsp01","PG",34,"ORL",4,34,3.2,0.466,0.083,0.167,6.8,3.5,5.2,26.7,1.6,0,35.2,26.8,-0.1,0,-0.1,-0.161,-9.1,-2.4,-11.4,-0.1
1998,"Chris Webber*","webbech01","C",24,"WAS",71,2809,20.9,0.523,0.153,0.248,6.9,20.8,13.7,17.8,2.1,3.1,11.1,26.5,3.9,4.4,8.3,0.142,2.9,1.7,4.6,4.7
1998,"Bubba Wells","wellsbu01","SG",23,"DAL",39,395,11.1,0.474,0.052,0.371,6.1,13.2,9.6,14.3,2,0.7,18.7,19.2,-0.2,0.3,0.1,0.013,-3.1,-0.5,-3.5,-0.2
1998,"Bill Wennington","wennibi01","C",34,"CHI",48,467,9.4,0.461,0,0.122,7.8,11.8,9.8,6.7,0.5,0.8,8.1,18.9,0.3,0.6,0.8,0.085,-4.9,-1.4,-6.2,-0.5
1998,"David Wesley","wesleda01","PG",27,"CHH",81,2845,15.2,0.532,0.197,0.333,2.1,6.9,4.5,30.2,2.6,0.8,18.6,19.8,3.3,2.5,5.8,0.098,0.6,0.1,0.7,1.9
1998,"Doug West","westdo01","SG",30,"MIN",38,688,5.6,0.416,0.012,0.234,3.8,9.6,6.8,9.4,0.8,0.5,10,13.5,-0.2,0.2,0.1,0.004,-5,-1.1,-6,-0.7
1998,"Mark West","westma01","C",37,"IND",15,105,5.1,0.486,0,0.286,7.2,9.8,8.6,3,1,2.7,25.3,14.3,-0.1,0.1,0,-0.002,-5.8,0.3,-5.5,-0.1
1998,"DeJuan Wheat","wheatde01","PG",24,"MIN",34,150,13.5,0.504,0.34,0.3,2.3,6,4.2,25.3,2.1,0.5,13.7,19.4,0.2,0.1,0.2,0.072,0.9,-0.9,0,0.1
1998,"Donald Whiteside","whitedo01","PG",28,"ATL",3,16,0.7,0.347,0.5,1,0,7.1,3.7,9.4,0,0,25.8,11.2,0,0,0,-0.12,-5.4,-2.3,-7.7,0
1998,"Chris Whitney","whitnch01","PG",26,"WAS",82,1073,14.8,0.512,0.476,0.363,1.6,10.8,6.1,27.7,1.7,0.4,13.6,19.7,1.8,0.9,2.7,0.12,0.5,-0.2,0.3,0.6
1998,"Gerald Wilkins","wilkige01","SG",34,"ORL",72,1252,5.4,0.398,0.251,0.226,1.5,7.1,4.2,10.6,1.5,0.3,14.2,20.4,-2.1,0.9,-1.2,-0.048,-5.4,-1.2,-6.6,-1.5
1998,"Aaron Williams","williaa01","PF",26,"SEA",65,757,13.4,0.575,0.005,0.386,7.7,15.4,11.6,3,1.3,3.8,16.3,18.8,0.7,1,1.7,0.105,-3.1,-0.2,-3.3,-0.2
